"tm","account","symbol","position"
2018-10-19 12:46:40:810460,TEST,USDCNH,-9915880.075596
2018-10-19 12:46:40:444534,TEST,USDCNH,-9915879.075596
2018-10-19 12:46:38:303713,TEST,USDCNH,-9915878.075596
2018-10-19 12:46:37:375947,TEST,USDCNH,-9915877.075596
2018-10-19 12:46:36:514529,TEST,USDCNH,-9915876.075596
2018-10-19 12:46:30:270541,TEST,USDCNH,-9915875.075596
2018-10-19 12:45:56:476773,TEST,USDCNH,-9915874.075596
2018-10-19 12:45:14:305620,TEST,USDCNH,-9915873.075596
2018-10-19 12:45:13:414893,TEST,USDCNH,-9915872.075596
2018-10-19 12:45:10:132564,TEST,USDCNH,-9915871.075596
2018-10-19 12:45:10:078128,TEST,USDCNH,-9915870.075596
2018-10-19 12:45:09:942378,TEST,USDCNH,-9915869.075596
2018-10-19 12:45:09:799786,TEST,USDCNH,-9915868.075596
2018-10-19 12:45:09:773035,TEST,USDCNH,-9915867.075596
2018-10-19 12:45:09:482935,TEST,USDCNH,-9915866.075596
2018-10-19 12:45:09:417289,TEST,USDCNH,-9915865.075596
2018-10-19 12:44:46:146371,TEST,USDCNH,-9915864.075596
2018-10-19 12:44:45:567234,TEST,USDCNH,-9915863.075596
2018-10-19 12:44:45:207704,TEST,USDCNH,-9915862.075596
2018-10-19 12:44:44:604852,TEST,USDCNH,-9915861.075596
2018-10-19 12:44:14:135326,TEST,USDCNH,-9915860.075596
2018-10-19 12:43:00:359356,TEST,USDCNH,-9915859.075596
2018-10-19 12:42:53:533218,TEST,USDCNH,-9915858.075596
2018-10-19 12:42:52:625431,TEST,USDCNH,-9915857.075596
2018-10-19 12:42:52:454057,TEST,USDCNH,-9915856.075596
2018-10-19 12:42:45:055167,TEST,USDCNH,-9915855.075596
2018-10-19 12:42:12:627115,TEST,USDCNH,-9915854.075596
2018-10-19 12:42:12:449925,TEST,USDCNH,-9915853.075596
2018-10-19 12:41:43:278812,TEST,USDCNH,-9915852.075596
2018-10-19 12:41:41:350265,TEST,USDCNH,-9915851.075596
2018-10-19 12:41:41:150006,TEST,USDCNH,-9915850.075596
2018-10-19 12:40:45:941354,TEST,USDCNH,-9915849.075596
2018-10-19 12:40:35:934641,TEST,USDCNH,-9915848.075596
2018-10-19 12:40:33:053818,TEST,USDCNH,-9915847.075596
2018-10-19 12:40:32:481966,TEST,USDCNH,-9915846.075596
2018-10-19 12:40:32:358288,TEST,USDCNH,-9915845.075596
2018-10-19 12:39:24:006434,TEST,USDCNH,-9915844.075596
2018-10-19 12:39:23:362698,TEST,USDCNH,-9915843.075596
2018-10-19 12:39:23:209105,TEST,USDCNH,-9915842.075596
2018-10-19 12:39:22:584981,TEST,USDCNH,-9915841.075596
2018-10-19 12:37:51:380144,TEST,USDCNH,-9915840.075596
2018-10-19 12:37:51:243419,TEST,USDCNH,-9915839.075596
2018-10-19 12:37:50:556849,TEST,USDCNH,-9915838.075596
2018-10-19 12:37:49:801354,TEST,USDCNH,-9915837.075596
2018-10-19 12:37:49:360874,TEST,USDCNH,-9915836.075596
2018-10-19 12:37:49:345628,TEST,USDCNH,-9915835.075596
2018-10-19 12:37:49:250128,TEST,USDCNH,-9915834.075596
2018-10-19 12:37:48:335268,TEST,USDCNH,-9915833.075596
2018-10-19 12:37:48:140744,TEST,USDCNH,-9915832.075596
2018-10-19 12:37:47:913861,TEST,USDCNH,-9915831.075596
2018-10-19 12:37:47:783350,TEST,USDCNH,-9915830.075596
2018-10-19 12:37:47:530343,TEST,USDCNH,-9915829.075596
2018-10-19 12:37:47:505780,TEST,USDCNH,-9915828.075596
2018-10-19 12:37:47:498560,TEST,USDCNH,-9915827.075596
2018-10-19 12:37:47:413412,TEST,USDCNH,-9915826.075596
2018-10-19 12:37:47:034411,TEST,USDCNH,-9915825.075596
2018-10-19 12:37:27:438796,TEST,USDCNH,-9915824.075596
2018-10-19 12:36:50:806614,TEST,USDCNH,-9915823.075596
2018-10-19 12:36:44:974557,TEST,USDCNH,-9915822.075596
2018-10-19 12:36:25:005435,TEST,USDCNH,-9915821.075596
2018-10-19 12:36:03:833652,TEST,USDCNH,-9915820.075596
2018-10-19 12:36:03:219783,TEST,USDCNH,-9915819.075596
2018-10-19 12:36:02:878275,TEST,USDCNH,-9915818.075596
2018-10-19 12:35:48:667678,TEST,USDCNH,-9915817.075596
2018-10-19 12:35:48:401879,TEST,USDCNH,-9915816.075596
2018-10-19 12:35:47:645470,TEST,USDCNH,-9915815.075596
2018-10-19 12:35:35:843811,TEST,USDCNH,-9915814.075596
2018-10-19 12:35:34:806940,TEST,USDCNH,-9915813.075596
2018-10-19 12:35:33:753941,TEST,USDCNH,-9915812.075596
2018-10-19 12:35:32:798104,TEST,USDCNH,-9915811.075596
2018-10-19 12:35:32:660910,TEST,USDCNH,-9915810.075596
2018-10-19 12:35:31:824227,TEST,USDCNH,-9915809.075596
2018-10-19 12:35:30:866634,TEST,USDCNH,-9915808.075596
2018-10-19 12:35:30:621414,TEST,USDCNH,-9915807.075596
2018-10-19 12:35:29:947388,TEST,USDCNH,-9915806.075596
2018-10-19 12:35:29:879104,TEST,USDCNH,-9915805.075596
2018-10-19 12:35:29:741317,TEST,USDCNH,-9915804.075596
2018-10-19 12:35:29:484980,TEST,USDCNH,-9915803.075596
2018-10-19 12:35:29:411343,TEST,USDCNH,-9915802.075596
2018-10-19 12:35:29:358963,TEST,USDCNH,-9915801.075596
2018-10-19 12:35:29:093494,TEST,USDCNH,-9915800.075596
2018-10-19 12:35:28:118766,TEST,USDCNH,-9915799.075596
2018-10-19 12:35:27:116880,TEST,USDCNH,-9915798.075596
2018-10-19 12:35:22:388257,TEST,USDCNH,-9915797.075596
2018-10-19 12:35:22:098744,TEST,USDCNH,-9915796.075596
2018-10-19 12:35:21:507628,TEST,USDCNH,-9915795.075596
2018-10-19 12:35:20:518243,TEST,USDCNH,-9915794.075596
2018-10-19 12:35:19:894991,TEST,USDCNH,-9915793.075596
2018-10-19 12:35:19:095704,TEST,USDCNH,-9915792.075596
2018-10-19 12:35:17:549725,TEST,USDCNH,-9915791.075596
2018-10-19 12:35:17:508836,TEST,USDCNH,-9915790.075596
2018-10-19 12:35:17:054235,TEST,USDCNH,-9915789.075596
2018-10-19 12:35:15:803829,TEST,USDCNH,-9915788.075596
2018-10-19 12:35:15:173012,TEST,USDCNH,-9915787.075596
2018-10-19 12:35:14:763266,TEST,USDCNH,-9915786.075596
2018-10-19 12:35:14:668781,TEST,USDCNH,-9915785.075596
2018-10-19 12:35:14:313246,TEST,USDCNH,-9915784.075596
2018-10-19 12:35:13:821737,TEST,USDCNH,-9915783.075596
2018-10-19 12:35:13:584826,TEST,USDCNH,-9915782.075596
2018-10-19 12:35:13:480375,TEST,USDCNH,-9915781.075596
2018-10-19 12:35:13:138400,TEST,USDCNH,-9915780.075596
2018-10-19 12:35:12:947437,TEST,USDCNH,-9915779.075596
2018-10-19 12:35:12:898940,TEST,USDCNH,-9915778.075596
2018-10-19 12:35:12:414778,TEST,USDCNH,-9915777.075596
2018-10-19 12:35:11:875118,TEST,USDCNH,-9915776.075596
2018-10-19 12:35:11:655223,TEST,USDCNH,-9915775.075596
2018-10-19 12:35:11:507109,TEST,USDCNH,-9915774.075596
2018-10-19 12:35:11:497209,TEST,USDCNH,-9915773.075596
2018-10-19 12:35:11:274494,TEST,USDCNH,-9915772.075596
2018-10-19 12:35:11:150840,TEST,USDCNH,-9915771.075596
2018-10-19 12:35:11:027967,TEST,USDCNH,-9915770.075596
2018-10-19 12:35:10:876287,TEST,USDCNH,-9915769.075596
2018-10-19 12:35:10:868371,TEST,USDCNH,-9915768.075596
2018-10-19 12:35:10:812840,TEST,USDCNH,-9915767.075596
2018-10-19 12:35:10:760717,TEST,USDCNH,-9915766.075596
2018-10-19 12:35:10:712463,TEST,USDCNH,-9915765.075596
2018-10-19 12:35:07:467988,TEST,USDCNH,-9915764.075596
2018-10-19 12:35:07:232972,TEST,USDCNH,-9915763.075596
2018-10-19 12:35:07:189011,TEST,USDCNH,-9915762.075596
2018-10-19 12:35:00:855213,TEST,USDCNH,-9915761.075596
2018-10-19 12:35:00:017685,TEST,USDCNH,-9915760.075596
2018-10-19 12:34:57:572810,TEST,USDCNH,-9915759.075596
2018-10-19 12:34:57:235978,TEST,USDCNH,-9915758.075596
2018-10-19 12:34:57:204420,TEST,USDCNH,-9915757.075596
2018-10-19 12:34:57:164617,TEST,USDCNH,-9915756.075596
2018-10-19 12:34:56:985328,TEST,USDCNH,-9915755.075596
2018-10-19 12:34:56:910886,TEST,USDCNH,-9915754.075596
2018-10-19 12:34:56:649505,TEST,USDCNH,-9915753.075596
2018-10-19 12:34:56:508022,TEST,USDCNH,-9915752.075596
2018-10-19 12:34:56:460010,TEST,USDCNH,-9915751.075596
2018-10-19 12:34:56:413349,TEST,USDCNH,-9915750.075596
2018-10-19 12:34:56:396900,TEST,USDCNH,-9915749.075596
2018-10-19 12:34:56:349408,TEST,USDCNH,-9915748.075596
2018-10-19 12:34:56:267600,TEST,USDCNH,-9915747.075596
2018-10-19 12:34:53:340437,TEST,USDCNH,-9915746.075596
2018-10-19 12:34:53:159186,TEST,USDCNH,-9915745.075596
2018-10-19 12:34:52:608153,TEST,USDCNH,-9915744.075596
2018-10-19 12:34:52:467346,TEST,USDCNH,-9915743.075596
2018-10-19 12:34:52:302606,TEST,USDCNH,-9915742.075596
2018-10-19 12:34:30:249574,TEST,USDCNH,-9915741.075596
2018-10-19 12:34:30:159213,TEST,USDCNH,-9915740.075596
2018-10-19 12:34:30:088799,TEST,USDCNH,-9915739.075596
2018-10-19 12:34:30:060333,TEST,USDCNH,-9915738.075596
2018-10-19 12:34:29:330658,TEST,USDCNH,-9915737.075596
2018-10-19 12:34:28:795674,TEST,USDCNH,-9915736.075596
2018-10-19 12:34:28:708294,TEST,USDCNH,-9915735.075596
2018-10-19 12:34:26:439674,TEST,USDCNH,-9915734.075596
2018-10-19 12:33:44:372856,TEST,USDCNH,-9915733.075596
2018-10-19 12:33:36:351017,TEST,USDCNH,-9915732.075596
2018-10-19 12:33:35:661592,TEST,USDCNH,-9915731.075596
2018-10-19 12:33:34:978260,TEST,USDCNH,-9915730.075596
2018-10-19 12:33:34:475404,TEST,USDCNH,-9915729.075596
2018-10-19 12:33:33:918677,TEST,USDCNH,-9915728.075596
2018-10-19 12:33:12:453504,TEST,USDCNH,-9915727.075596
2018-10-19 12:33:08:677097,TEST,USDCNH,-9915726.075596
2018-10-19 12:33:08:269637,TEST,USDCNH,-9915725.075596
2018-10-19 12:33:07:394621,TEST,USDCNH,-9915724.075596
2018-10-19 12:33:06:907847,TEST,USDCNH,-9915723.075596
2018-10-19 12:33:06:894242,TEST,USDCNH,-9915722.075596
2018-10-19 12:33:06:521658,TEST,USDCNH,-9915721.075596
2018-10-19 12:33:06:298336,TEST,USDCNH,-9915720.075596
2018-10-19 12:33:04:476827,TEST,USDCNH,-9915719.075596
2018-10-19 12:33:03:723058,TEST,USDCNH,-9915718.075596
2018-10-19 12:32:58:019216,TEST,USDCNH,-9915717.075596
2018-10-19 12:32:57:505267,TEST,USDCNH,-9915716.075596
2018-10-19 12:32:56:428316,TEST,USDCNH,-9915715.075596
2018-10-19 12:32:55:748556,TEST,USDCNH,-9915714.075596
2018-10-19 12:32:55:669491,TEST,USDCNH,-9915713.075596
2018-10-19 12:32:31:970213,TEST,USDCNH,-9915712.075596
2018-10-19 12:32:31:777256,TEST,USDCNH,-9915711.075596
2018-10-19 12:32:31:221386,TEST,USDCNH,-9915710.075596
2018-10-19 12:32:30:807762,TEST,USDCNH,-9915709.075596
2018-10-19 12:32:30:439781,TEST,USDCNH,-9915708.075596
2018-10-19 12:32:30:389103,TEST,USDCNH,-9915707.075596
2018-10-19 12:32:07:855550,TEST,USDCNH,-9915706.075596
2018-10-19 12:32:07:643048,TEST,USDCNH,-9915705.075596
2018-10-19 12:32:07:632921,TEST,USDCNH,-9915704.075596
2018-10-19 12:31:54:510385,TEST,USDCNH,-9915703.075596
2018-10-19 12:31:54:221174,TEST,USDCNH,-9915702.075596
2018-10-19 12:31:53:988099,TEST,USDCNH,-9915701.075596
2018-10-19 12:31:53:965048,TEST,USDCNH,-9915700.075596
2018-10-19 12:31:53:886194,TEST,USDCNH,-9915699.075596
2018-10-19 12:31:53:691592,TEST,USDCNH,-9915698.075596
2018-10-19 12:31:53:588567,TEST,USDCNH,-9915697.075596
2018-10-19 12:31:53:576166,TEST,USDCNH,-9915696.075596
2018-10-19 12:31:18:331503,TEST,USDCNH,-9915695.075596
2018-10-19 12:30:18:270997,TEST,USDCNH,-9915694.075596
2018-10-19 12:30:17:634865,TEST,USDCNH,-9915693.075596
2018-10-19 12:30:17:353197,TEST,USDCNH,-9915692.075596
2018-10-19 12:30:17:207210,TEST,USDCNH,-9915691.075596
2018-10-19 12:30:17:046340,TEST,USDCNH,-9915690.075596
2018-10-19 12:30:06:406664,TEST,USDCNH,-9915689.075596
2018-10-19 12:26:39:464114,TEST,USDCNH,-9915688.075596
2018-10-19 12:26:36:616351,TEST,USDCNH,-9915687.075596
2018-10-19 12:26:13:755325,TEST,USDCNH,-9915686.075596
2018-10-19 12:17:52:105318,TEST,USDCNH,-9915685.075596
2018-10-19 12:17:40:950684,TEST,USDCNH,-9915684.075596
2018-10-19 12:17:40:208429,TEST,USDCNH,-9915683.075596
2018-10-19 12:17:40:002880,TEST,USDCNH,-9915682.075596
2018-10-19 12:17:36:115201,TEST,USDCNH,-9915681.075596
2018-10-19 12:17:35:774903,TEST,USDCNH,-9915680.075596
2018-10-19 12:17:24:403370,TEST,USDCNH,-9915679.075596
2018-10-19 12:17:20:091814,TEST,USDCNH,-9915678.075596
2018-10-19 12:17:18:188292,TEST,USDCNH,-9915677.075596
2018-10-19 12:17:18:034061,TEST,USDCNH,-9915676.075596
2018-10-19 12:17:17:550660,TEST,USDCNH,-9915675.075596
2018-10-19 12:17:17:466728,TEST,USDCNH,-9915674.075596
2018-10-19 12:17:15:163519,TEST,USDCNH,-9915673.075596
2018-10-19 12:16:55:150004,TEST,USDCNH,-9915672.075596
2018-10-19 12:16:54:646435,TEST,USDCNH,-9915671.075596
2018-10-19 12:16:53:899581,TEST,USDCNH,-9915670.075596
2018-10-19 12:16:53:007498,TEST,USDCNH,-9915669.075596
2018-10-19 12:16:52:032382,TEST,USDCNH,-9915668.075596
2018-10-19 12:16:51:935356,TEST,USDCNH,-9915667.075596
2018-10-19 12:16:51:915091,TEST,USDCNH,-9915666.075596
2018-10-19 12:16:51:892328,TEST,USDCNH,-9915665.075596
2018-10-19 12:16:51:828939,TEST,USDCNH,-9915664.075596
2018-10-19 12:16:51:686249,TEST,USDCNH,-9915663.075596
2018-10-19 12:16:51:678887,TEST,USDCNH,-9915662.075596
2018-10-19 12:16:51:586262,TEST,USDCNH,-9915661.075596
2018-10-19 12:16:51:332516,TEST,USDCNH,-9915660.075596
2018-10-19 12:16:51:272908,TEST,USDCNH,-9915659.075596
2018-10-19 12:16:51:264909,TEST,USDCNH,-9915658.075596
2018-10-19 12:16:36:416987,TEST,USDCNH,-9915657.075596
2018-10-19 12:16:35:856632,TEST,USDCNH,-9915656.075596
2018-10-19 12:16:35:831864,TEST,USDCNH,-9915655.075596
2018-10-19 12:13:53:046614,TEST,USDCNH,-9915654.075596
2018-10-19 12:13:08:747495,TEST,USDCNH,-9915653.075596
2018-10-19 12:13:07:676166,TEST,USDCNH,-9915652.075596
2018-10-19 12:13:06:739184,TEST,USDCNH,-9915651.075596
2018-10-19 12:12:58:197888,TEST,USDCNH,-9915650.075596
2018-10-19 12:12:57:625432,TEST,USDCNH,-9915649.075596
2018-10-19 12:12:57:042671,TEST,USDCNH,-9915648.075596
2018-10-19 12:12:56:379943,TEST,USDCNH,-9915647.075596
2018-10-19 12:12:55:418531,TEST,USDCNH,-9915646.075596
2018-10-19 12:12:55:223876,TEST,USDCNH,-9915645.075596
2018-10-19 12:12:54:687382,TEST,USDCNH,-9915644.075596
2018-10-19 12:12:53:847655,TEST,USDCNH,-9915643.075596
2018-10-19 12:02:41:431057,TEST,USDCNH,-9915642.075596
2018-10-19 12:02:41:380076,TEST,USDCNH,-9915641.075596
2018-10-19 12:02:41:311622,TEST,USDCNH,-9915640.075596
2018-10-19 12:02:39:960318,TEST,USDCNH,-9915639.075596
2018-10-19 12:01:32:253533,TEST,USDCNH,-9915638.075596
2018-10-19 12:01:20:617453,TEST,USDCNH,-9915637.075596
2018-10-19 12:01:20:026452,TEST,USDCNH,-9915636.075596
2018-10-19 12:01:19:718288,TEST,USDCNH,-9915635.075596
2018-10-19 12:01:19:637943,TEST,USDCNH,-9915634.075596
2018-10-19 12:01:19:271759,TEST,USDCNH,-9915633.075596
2018-10-19 12:01:19:179093,TEST,USDCNH,-9915632.075596
2018-10-19 12:01:00:238756,TEST,USDCNH,-9915631.075596
2018-10-19 12:01:00:208111,TEST,USDCNH,-9915630.075596
2018-10-19 12:00:59:222286,TEST,USDCNH,-9915629.075596
2018-10-19 12:00:58:424420,TEST,USDCNH,-9915628.075596
2018-10-19 11:59:10:727557,TEST,USDCNH,-9915627.075596
2018-10-19 11:57:53:148984,TEST,USDCNH,-9915626.075596
2018-10-19 11:57:47:299325,TEST,USDCNH,-9915625.075596
2018-10-19 11:57:46:674580,TEST,USDCNH,-9915624.075596
2018-10-19 11:57:45:607824,TEST,USDCNH,-9915623.075596
2018-10-19 11:57:44:592715,TEST,USDCNH,-9915622.075596
2018-10-19 11:57:43:662637,TEST,USDCNH,-9915621.075596
2018-10-19 11:57:43:541517,TEST,USDCNH,-9915620.075596
2018-10-19 11:57:43:508092,TEST,USDCNH,-9915619.075596
2018-10-19 11:57:42:960575,TEST,USDCNH,-9915618.075596
2018-10-19 11:57:42:709044,TEST,USDCNH,-9915617.075596
2018-10-19 11:57:42:412147,TEST,USDCNH,-9915616.075596
2018-10-19 11:53:49:910745,TEST,USDCNH,-9915615.075596
2018-10-19 11:53:37:977664,TEST,USDCNH,-9915614.075596
2018-10-19 11:53:37:292632,TEST,USDCNH,-9915613.075596
2018-10-19 11:53:36:409063,TEST,USDCNH,-9915612.075596
2018-10-19 11:53:35:837484,TEST,USDCNH,-9915611.075596
2018-10-19 11:53:35:330424,TEST,USDCNH,-9915610.075596
2018-10-19 11:53:34:304847,TEST,USDCNH,-9915609.075596
2018-10-19 11:53:33:729579,TEST,USDCNH,-9915608.075596
2018-10-19 11:53:32:761006,TEST,USDCNH,-9915607.075596
2018-10-19 11:53:32:666961,TEST,USDCNH,-9915606.075596
2018-10-19 11:53:32:528505,TEST,USDCNH,-9915605.075596
2018-10-19 11:53:32:036349,TEST,USDCNH,-9915604.075596
2018-10-19 11:53:31:850713,TEST,USDCNH,-9915603.075596
2018-10-19 11:52:44:861402,TEST,USDCNH,-9915602.075596
2018-10-19 11:52:44:062202,TEST,USDCNH,-9915601.075596
2018-10-19 11:52:43:026061,TEST,USDCNH,-9915600.075596
2018-10-19 11:52:42:991148,TEST,USDCNH,-9915599.075596
2018-10-19 11:52:42:545643,TEST,USDCNH,-9915598.075596
2018-10-19 11:52:42:381237,TEST,USDCNH,-9915597.075596
2018-10-19 11:48:41:963163,TEST,USDCNH,-9915596.075596
2018-10-19 11:48:11:306298,TEST,USDCNH,-9915595.075596
2018-10-19 11:48:10:575424,TEST,USDCNH,-9915594.075596
2018-10-19 11:48:09:725202,TEST,USDCNH,-9915593.075596
2018-10-19 11:48:09:358316,TEST,USDCNH,-9915592.075596
2018-10-19 11:48:08:953238,TEST,USDCNH,-9915591.075596
2018-10-19 11:48:08:652004,TEST,USDCNH,-9915590.075596
2018-10-19 11:48:08:397635,TEST,USDCNH,-9915589.075596
2018-10-19 11:48:07:971126,TEST,USDCNH,-9915588.075596
2018-10-19 11:48:07:770755,TEST,USDCNH,-9915587.075596
2018-10-19 11:48:07:408137,TEST,USDCNH,-9915586.075596
2018-10-19 11:48:06:919815,TEST,USDCNH,-9915585.075596
2018-10-19 11:48:06:887479,TEST,USDCNH,-9915584.075596
2018-10-19 11:45:42:750237,TEST,USDCNH,-9915583.075596
2018-10-19 11:45:37:200529,TEST,USDCNH,-9915582.075596
2018-10-19 11:45:36:790658,TEST,USDCNH,-9915581.075596
2018-10-19 11:45:32:943737,TEST,USDCNH,-9915580.075596
2018-10-19 11:45:32:933343,TEST,USDCNH,-9915579.075596
2018-10-19 11:45:32:418891,TEST,USDCNH,-9915578.075596
2018-10-19 11:45:32:381548,TEST,USDCNH,-9915577.075596
2018-10-19 11:45:32:296367,TEST,USDCNH,-9915576.075596
2018-10-19 11:45:32:231126,TEST,USDCNH,-9915575.075596
2018-10-19 11:45:31:874849,TEST,USDCNH,-9915574.075596
2018-10-19 11:45:29:323753,TEST,USDCNH,-9915573.075596
2018-10-19 11:45:28:591273,TEST,USDCNH,-9915572.075596
2018-10-19 11:45:27:881742,TEST,USDCNH,-9915571.075596
2018-10-19 11:45:26:874268,TEST,USDCNH,-9915570.075596
2018-10-19 11:45:26:475816,TEST,USDCNH,-9915569.075596
2018-10-19 11:45:06:329141,TEST,USDCNH,-9915568.075596
2018-10-19 11:45:04:867197,TEST,USDCNH,-9915567.075596
2018-10-19 11:45:04:056394,TEST,USDCNH,-9915566.075596
2018-10-19 11:45:03:495744,TEST,USDCNH,-9915565.075596
2018-10-19 11:45:03:414834,TEST,USDCNH,-9915564.075596
2018-10-19 11:45:03:375286,TEST,USDCNH,-9915563.075596
2018-10-19 11:45:03:188053,TEST,USDCNH,-9915562.075596
2018-10-19 11:45:03:074429,TEST,USDCNH,-9915561.075596
2018-10-19 11:45:00:838163,TEST,USDCNH,-9915560.075596
2018-10-19 11:44:59:801414,TEST,USDCNH,-9915559.075596
2018-10-19 11:44:59:697460,TEST,USDCNH,-9915558.075596
2018-10-19 11:44:59:606959,TEST,USDCNH,-9915557.075596
2018-10-19 11:44:58:676753,TEST,USDCNH,-9915556.075596
2018-10-19 11:44:58:447629,TEST,USDCNH,-9915555.075596
2018-10-19 11:44:57:795875,TEST,USDCNH,-9915554.075596
2018-10-19 11:44:57:570999,TEST,USDCNH,-9915553.075596
2018-10-19 11:44:56:901010,TEST,USDCNH,-9915552.075596
2018-10-19 11:44:56:808172,TEST,USDCNH,-9915551.075596
2018-10-19 11:44:56:485324,TEST,USDCNH,-9915550.075596
2018-10-19 11:44:56:184641,TEST,USDCNH,-9915549.075596
2018-10-19 11:43:08:799118,TEST,USDCNH,-9915548.075596
2018-10-19 11:43:07:937714,TEST,USDCNH,-9915547.075596
2018-10-19 11:43:01:874826,TEST,USDCNH,-9915546.075596
2018-10-19 11:43:01:483036,TEST,USDCNH,-9915545.075596
2018-10-19 11:43:01:404151,TEST,USDCNH,-9915544.075596
2018-10-19 11:43:01:136699,TEST,USDCNH,-9915543.075596
2018-10-19 11:43:01:021241,TEST,USDCNH,-9915542.075596
2018-10-19 11:42:22:312026,TEST,USDCNH,-9915541.075596
2018-10-19 11:42:22:023897,TEST,USDCNH,-9915540.075596
2018-10-19 11:42:21:915789,TEST,USDCNH,-9915539.075596
2018-10-19 11:42:21:900873,TEST,USDCNH,-9915538.075596
2018-10-19 11:42:21:313360,TEST,USDCNH,-9915537.075596
2018-10-19 11:42:21:235319,TEST,USDCNH,-9915536.075596
2018-10-19 11:39:55:446211,TEST,USDCNH,-9915535.075596
2018-10-19 11:39:54:826426,TEST,USDCNH,-9915534.075596
2018-10-19 11:39:54:666785,TEST,USDCNH,-9915533.075596
2018-10-19 11:39:54:614078,TEST,USDCNH,-9915532.075596
2018-10-19 11:39:54:590305,TEST,USDCNH,-9915531.075596
2018-10-19 11:39:54:459712,TEST,USDCNH,-9915530.075596
2018-10-19 11:39:54:442379,TEST,USDCNH,-9915529.075596
2018-10-19 11:39:45:058208,TEST,USDCNH,-9915528.075596
2018-10-19 11:39:42:863545,TEST,USDCNH,-9915527.075596
2018-10-19 11:39:42:734546,TEST,USDCNH,-9915526.075596
2018-10-19 11:39:35:186981,TEST,USDCNH,-9915525.075596
2018-10-19 11:39:35:128811,TEST,USDCNH,-9915524.075596
2018-10-19 11:39:33:480250,TEST,USDCNH,-9915523.075596
2018-10-19 11:39:33:180912,TEST,USDCNH,-9915522.075596
2018-10-19 11:39:32:732492,TEST,USDCNH,-9915521.075596
2018-10-19 11:39:32:594182,TEST,USDCNH,-9915520.075596
2018-10-19 11:39:32:579311,TEST,USDCNH,-9915519.075596
2018-10-19 11:39:31:858745,TEST,USDCNH,-9915518.075596
2018-10-19 11:39:31:748096,TEST,USDCNH,-9915517.075596
2018-10-19 11:39:31:650290,TEST,USDCNH,-9915516.075596
2018-10-19 11:39:31:589478,TEST,USDCNH,-9915515.075596
2018-10-19 11:39:31:336715,TEST,USDCNH,-9915514.075596
2018-10-19 11:39:31:267894,TEST,USDCNH,-9915513.075596
2018-10-19 11:39:30:776105,TEST,USDCNH,-9915512.075596
2018-10-19 11:39:02:487154,TEST,USDCNH,-9915511.075596
2018-10-19 11:38:37:204371,TEST,USDCNH,-9915510.075596
2018-10-19 11:38:25:100469,TEST,USDCNH,-9915509.075596
2018-10-19 11:38:23:430787,TEST,USDCNH,-9915508.075596
2018-10-19 11:38:19:068427,TEST,USDCNH,-9915507.075596
2018-10-19 11:38:12:134431,TEST,USDCNH,-9915506.075596
2018-10-19 11:38:11:990765,TEST,USDCNH,-9915505.075596
2018-10-19 11:38:11:127315,TEST,USDCNH,-9915504.075596
2018-10-19 11:37:51:435474,TEST,USDCNH,-9915503.075596
2018-10-19 11:37:50:635071,TEST,USDCNH,-9915502.075596
2018-10-19 11:37:50:617566,TEST,USDCNH,-9915501.075596
2018-10-19 11:37:50:323100,TEST,USDCNH,-9915500.075596
2018-10-19 11:37:50:293458,TEST,USDCNH,-9915499.075596
2018-10-19 11:37:49:947550,TEST,USDCNH,-9915498.075596
2018-10-19 11:37:49:938398,TEST,USDCNH,-9915497.075596
2018-10-19 11:37:33:714798,TEST,USDCNH,-9915496.075596
2018-10-19 11:37:32:338128,TEST,USDCNH,-9915495.075596
2018-10-19 11:37:32:287972,TEST,USDCNH,-9915494.075596
2018-10-19 11:37:32:228561,TEST,USDCNH,-9915493.075596
2018-10-19 11:37:31:516713,TEST,USDCNH,-9915492.075596
2018-10-19 11:37:30:611635,TEST,USDCNH,-9915491.075596
2018-10-19 11:37:30:048384,TEST,USDCNH,-9915490.075596
2018-10-19 11:37:29:743844,TEST,USDCNH,-9915489.075596
2018-10-19 11:37:29:574766,TEST,USDCNH,-9915488.075596
2018-10-19 11:37:29:460593,TEST,USDCNH,-9915487.075596
2018-10-19 11:37:25:739366,TEST,USDCNH,-9915486.075596
2018-10-19 11:37:25:662509,TEST,USDCNH,-9915485.075596
2018-10-19 11:37:25:631503,TEST,USDCNH,-9915484.075596
2018-10-19 11:37:25:610953,TEST,USDCNH,-9915483.075596
2018-10-19 11:37:25:543069,TEST,USDCNH,-9915482.075596
2018-10-19 11:37:25:176064,TEST,USDCNH,-9915481.075596
2018-10-19 11:37:25:086350,TEST,USDCNH,-9915480.075596
2018-10-19 11:37:25:066800,TEST,USDCNH,-9915479.075596
2018-10-19 11:37:24:911871,TEST,USDCNH,-9915478.075596
2018-10-19 11:37:24:702251,TEST,USDCNH,-9915477.075596
2018-10-19 11:37:24:596935,TEST,USDCNH,-9915476.075596
2018-10-19 11:37:22:380077,TEST,USDCNH,-9915475.075596
2018-10-19 11:37:22:062066,TEST,USDCNH,-9915474.075596
2018-10-19 11:37:21:302756,TEST,USDCNH,-9915473.075596
2018-10-19 11:37:20:881978,TEST,USDCNH,-9915472.075596
2018-10-19 11:37:19:924729,TEST,USDCNH,-9915471.075596
2018-10-19 11:37:19:603139,TEST,USDCNH,-9915470.075596
